config.name,config.backend.name,config.backend.version,config.backend._target_,config.backend.task,config.backend.library,config.backend.model_type,config.backend.model,config.backend.processor,config.backend.device,config.backend.device_ids,config.backend.seed,config.backend.inter_op_num_threads,config.backend.intra_op_num_threads,config.backend.model_kwargs.trust_remote_code,config.backend.no_weights,config.backend.device_map,config.backend.torch_dtype,config.backend.eval_mode,config.backend.to_bettertransformer,config.backend.low_cpu_mem_usage,config.backend.attn_implementation,config.backend.cache_implementation,config.backend.autocast_enabled,config.backend.autocast_dtype,config.backend.torch_compile,config.backend.torch_compile_target,config.backend.quantization_scheme,config.backend.quantization_config.llm_int8_threshold,config.backend.quantization_config.load_in_8bit,config.backend.deepspeed_inference,config.backend.peft_type,config.scenario.name,config.scenario._target_,config.scenario.iterations,config.scenario.duration,config.scenario.warmup_runs,config.scenario.input_shapes.batch_size,config.scenario.input_shapes.num_choices,config.scenario.input_shapes.sequence_length,config.scenario.new_tokens,config.scenario.memory,config.scenario.latency,config.scenario.energy,config.scenario.generate_kwargs.max_new_tokens,config.scenario.generate_kwargs.min_new_tokens,config.launcher.name,config.launcher._target_,config.launcher.device_isolation,config.launcher.device_isolation_action,config.launcher.numactl,config.launcher.start_method,config.environment.cpu,config.environment.cpu_count,config.environment.cpu_ram_mb,config.environment.system,config.environment.machine,config.environment.platform,config.environment.processor,config.environment.python_version,config.environment.gpu,config.environment.gpu_count,config.environment.gpu_vram_mb,config.environment.optimum_benchmark_version,config.environment.optimum_benchmark_commit,config.environment.transformers_version,config.environment.transformers_commit,config.environment.accelerate_version,config.environment.accelerate_commit,config.environment.diffusers_version,config.environment.diffusers_commit,config.environment.optimum_version,config.environment.optimum_commit,config.environment.timm_version,config.environment.timm_commit,config.environment.peft_version,config.environment.peft_commit,report.load.memory.unit,report.load.memory.max_ram,report.load.memory.max_global_vram,report.load.memory.max_process_vram,report.load.memory.max_reserved,report.load.memory.max_allocated,report.load.latency.unit,report.load.latency.count,report.load.latency.total,report.load.latency.mean,report.load.latency.stdev,report.load.latency.p50,report.load.latency.p90,report.load.latency.p95,report.load.latency.p99,report.load.latency.values,report.load.throughput,report.load.energy.unit,report.load.energy.cpu,report.load.energy.ram,report.load.energy.gpu,report.load.energy.total,report.load.efficiency,report.prefill.memory.unit,report.prefill.memory.max_ram,report.prefill.memory.max_global_vram,report.prefill.memory.max_process_vram,report.prefill.memory.max_reserved,report.prefill.memory.max_allocated,report.prefill.latency.unit,report.prefill.latency.count,report.prefill.latency.total,report.prefill.latency.mean,report.prefill.latency.stdev,report.prefill.latency.p50,report.prefill.latency.p90,report.prefill.latency.p95,report.prefill.latency.p99,report.prefill.latency.values,report.prefill.throughput.unit,report.prefill.throughput.value,report.prefill.energy.unit,report.prefill.energy.cpu,report.prefill.energy.ram,report.prefill.energy.gpu,report.prefill.energy.total,report.prefill.efficiency.unit,report.prefill.efficiency.value,report.decode.memory.unit,report.decode.memory.max_ram,report.decode.memory.max_global_vram,report.decode.memory.max_process_vram,report.decode.memory.max_reserved,report.decode.memory.max_allocated,report.decode.latency.unit,report.decode.latency.count,report.decode.latency.total,report.decode.latency.mean,report.decode.latency.stdev,report.decode.latency.p50,report.decode.latency.p90,report.decode.latency.p95,report.decode.latency.p99,report.decode.latency.values,report.decode.throughput.unit,report.decode.throughput.value,report.decode.energy.unit,report.decode.energy.cpu,report.decode.energy.ram,report.decode.energy.gpu,report.decode.energy.total,report.decode.efficiency.unit,report.decode.efficiency.value,report.per_token.memory,report.per_token.latency.unit,report.per_token.latency.count,report.per_token.latency.total,report.per_token.latency.mean,report.per_token.latency.stdev,report.per_token.latency.p50,report.per_token.latency.p90,report.per_token.latency.p95,report.per_token.latency.p99,report.per_token.latency.values,report.per_token.throughput.unit,report.per_token.throughput.value,report.per_token.energy,report.per_token.efficiency,config.backend.quantization_config.load_in_4bit,report.traceback,config.backend.processor_kwargs.trust_remote_code,config.backend.hub_kwargs.trust_remote_code,config.backend.hub_kwargs.revision,config.backend.hub_kwargs.force_download,config.backend.hub_kwargs.local_files_only
8bit-bnb-sdpa,pytorch,2.4.1+cu124,optimum_benchmark.backends.pytorch.backend.PyTorchBackend,text-generation,transformers,gpt2,distilbert/distilgpt2,distilbert/distilgpt2,cuda,0,42,,,True,True,,float16,True,False,,sdpa,,False,,False,forward,bnb,0.0,True,False,,inference,optimum_benchmark.scenarios.inference.scenario.InferenceScenario,10,10,10,1,2,256,,True,True,True,64,64,process,optimum_benchmark.launchers.process.launcher.ProcessLauncher,True,kill,False,spawn, AMD EPYC 7R32,16,66697.261056,Linux,x86_64,Linux-5.10.225-213.878.amzn2.x86_64-x86_64-with-glibc2.35,x86_64,3.10.12,['NVIDIA A10G'],1,24146608128,0.5.0,,4.45.1,,0.34.2,,,,1.22.0,,,,0.13.0,,MB,946.814976,790.102016,0.0,153.092096,129.53344,s,1,8.84663671875,8.84663671875,0.0,8.84663671875,8.84663671875,8.84663671875,8.84663671875,[8.84663671875],,kWh,6.0980602250032875e-06,3.31537716813191e-06,8.657784704005356e-06,1.807122209714055e-05,,MB,1392.70144,897.056768,0.0,234.881024,196.997632,s,12,0.16950048065185544,0.014125040054321287,0.00022571700029139962,0.014035855770111084,0.014479590702056885,0.014489790725708008,0.014496422348022462,"[0.01448300838470459, 0.014038271903991699, 0.014272992134094237, 0.01444883155822754, 0.01389292812347412, 0.014002816200256347, 0.014498080253601074, 0.013937472343444824, 0.014071680068969727, 0.01403343963623047, 0.013875040054321289, 0.01394591999053955]",tokens/s,18123.842411454378,kWh,1.6699477432615996e-07,9.150022168969337e-08,2.9140442333048804e-07,5.498994193463414e-07,tokens/kWh,465539680.51885563,MB,1416.97024,907.542528,0.0,245.366784,196.672512,s,12,10.148222290039064,0.8456851908365887,0.005982227908615981,0.8444503173828125,0.8519783874511718,0.8534552429199218,0.8548062341308594,"[0.8551439819335938, 0.8504734497070312, 0.8400984497070313, 0.8453331298828125, 0.8520735473632812, 0.84284765625, 0.8435675048828125, 0.8327459716796874, 0.843319091796875, 0.8496073608398438, 0.8511219482421875, 0.8418901977539063]",tokens/s,74.49580610212371,kWh,9.892801477872476e-06,5.4205179118192e-06,1.5741154699003906e-05,3.105447408869557e-05,tokens/kWh,2028693.186690713,,s,756,10.143124556541434,0.013416831423996618,0.00031398709779770657,0.013303296089172363,0.013729279994964599,0.013819391965866089,0.014358988809585572,"[0.013505536079406738, 0.013664256095886231, 0.013881343841552735, 0.013670399665832519, 0.013831168174743653, 0.013657088279724122, 0.013715456008911133, 0.013209600448608399, 0.013224960327148438, 0.013159423828125, 0.013180928230285644, 0.013246463775634766, 0.013503487586975099, 0.01368064022064209, 0.013683712005615235, 0.013757439613342285, 0.013759488105773926, 0.01365401554107666, 0.0136878080368042, 0.014022656440734863, 0.013730815887451172, 0.01337446403503418, 0.01374617576599121, 0.013689855575561523, 0.013608960151672364, 0.01344921588897705, 0.013237248420715332, 0.013773823738098144, 0.013728768348693847, 0.013528063774108886, 0.013429759979248047, 0.01376972770690918, 0.013760512351989745, 0.013706239700317382, 0.01368166446685791, 0.013686783790588379, 0.01349120044708252, 0.013181952476501465, 0.01316659164428711, 0.01350656032562256, 0.013656064033508301, 0.013603839874267578, 0.013607935905456543, 0.013576191902160644, 0.013648896217346192, 0.013626367568969726, 0.01368064022064209, 0.013821951866149903, 0.013785087585449218, 0.013748224258422852, 0.013723648071289063, 0.013782015800476074, 0.013709312438964843, 0.014370816230773926, 0.013607935905456543, 0.013404159545898438, 0.013114368438720703, 0.013150208473205567, 0.013153280258178711, 0.013136896133422851, 0.013536255836486816, 0.013204480171203613, 0.01313587188720703, 0.013022208213806152, 0.013150208473205567, 0.013170687675476075, 0.013140992164611816, 0.013157376289367676, 0.01397043228149414, 0.013677568435668945, 0.013157376289367676, 0.013136896133422851, 0.013164544105529785, 0.013184000015258789, 0.013216768264770508, 0.013203455924987792, 0.013225983619689942, 0.013277183532714844, 0.013223936080932617, 0.013220864295959473, 0.013191167831420898, 0.01316864013671875, 0.013196288108825683, 0.013148159980773925, 0.013216768264770508, 0.013209600448608399, 0.013192192077636718, 0.01315839958190918, 0.013195263862609862, 0.013213695526123047, 0.013207551956176757, 0.013240320205688477, 0.013209600448608399, 0.013179903984069824, 0.013184000015258789, 0.013197312355041504, 0.0136878080368042, 0.0136878080368042, 0.013660160064697266, 0.01363865566253662, 0.013594623565673827, 0.01377894401550293, 0.013667327880859375, 0.013689855575561523, 0.013598719596862792, 0.013648896217346192, 0.013651968002319336, 0.014206975936889648, 0.01581158447265625, 0.014310400009155273, 0.014316543579101563, 0.013815808296203613, 0.013719552040100098, 0.013636608123779297, 0.013650943756103515, 0.013707263946533203, 0.013607935905456543, 0.013656064033508301, 0.01360588836669922, 0.013659135818481445, 0.013649920463562011, 0.01366220760345459, 0.013786111831665039, 0.013644800186157227, 0.013650943756103515, 0.013242367744445802, 0.013271039962768554, 0.013181952476501465, 0.013450240135192871, 0.013458432197570801, 0.013148159980773925, 0.013163519859313964, 0.013126655578613282, 0.013736960411071777, 0.013615103721618652, 0.01459712028503418, 0.013475839614868163, 0.01318297576904297, 0.013157376289367676, 0.013191167831420898, 0.013120512008666992, 0.013147135734558106, 0.013146112442016602, 0.013150208473205567, 0.013191167831420898, 0.013105152130126953, 0.013154303550720215, 0.013134847640991211, 0.013102080345153809, 0.013206527709960938, 0.01316966438293457, 0.013209600448608399, 0.013694975852966309, 0.013438976287841797, 0.013139967918395995, 0.013145088195800781, 0.013187071800231934, 0.013132800102233886, 0.013159423828125, 0.013210623741149903, 0.013131775856018067, 0.013149184226989746, 0.013196288108825683, 0.013173760414123535, 0.013164544105529785, 0.013146112442016602, 0.013307904243469238, 0.013475839614868163, 0.013167615890502929, 0.013493247985839844, 0.013308927536010743, 0.013180928230285644, 0.013404159545898438, 0.013542400360107423, 0.01447219181060791, 0.013807616233825683, 0.013641728401184081, 0.013669376373291015, 0.013651968002319336, 0.013657088279724122, 0.013204480171203613, 0.013131775856018067, 0.013209600448608399, 0.013106176376342774, 0.013155327796936036, 0.013131775856018067, 0.013133824348449707, 0.01307750415802002, 0.014028800010681153, 0.013485055923461914, 0.013215744018554687, 0.013103103637695313, 0.013112319946289062, 0.013248512268066406, 0.013545472145080567, 0.013647871971130371, 0.013676544189453126, 0.013669376373291015, 0.01366528034210205, 0.013624320030212403, 0.013705216407775878, 0.013666303634643554, 0.013728768348693847, 0.013668352127075196, 0.013263872146606445, 0.013685759544372558, 0.013612031936645508, 0.013612031936645508, 0.013618176460266113, 0.013678591728210449, 0.013180928230285644, 0.013205504417419434, 0.013200384140014648, 0.013232128143310547, 0.013737983703613281, 0.01368166446685791, 0.013615103721618652, 0.013624320030212403, 0.013628416061401367, 0.013608960151672364, 0.013592576026916504, 0.013439999580383302, 0.013230079650878907, 0.013238271713256837, 0.013229056358337403, 0.013187071800231934, 0.013175807952880859, 0.013212672233581543, 0.013162495613098145, 0.01317478370666504, 0.01316044807434082, 0.013178879737854005, 0.013162495613098145, 0.013212672233581543, 0.013147135734558106, 0.013163519859313964, 0.013179903984069824, 0.013205504417419434, 0.013201408386230469, 0.013238271713256837, 0.013275135993957519, 0.013305855751037597, 0.013407232284545899, 0.013818880081176758, 0.013635583877563476, 0.013642751693725585, 0.013658111572265624, 0.013826047897338867, 0.013379584312438965, 0.013202431678771973, 0.013153280258178711, 0.01315129566192627, 0.012963839530944824, 0.013140992164611816, 0.013105152130126953, 0.013157376289367676, 0.013089792251586914, 0.013111295700073243, 0.013122559547424317, 0.01315839958190918, 0.013194239616394043, 0.013110272407531738, 0.013140992164611816, 0.01316659164428711, 0.013159423828125, 0.013120512008666992, 0.013216768264770508, 0.013195263862609862, 0.013651968002319336, 0.013601792335510255, 0.01366220760345459, 0.013608960151672364, 0.013645824432373046, 0.01363046360015869, 0.013614080429077148, 0.013628416061401367, 0.013602815628051757, 0.013628416061401367, 0.013578240394592284, 0.013652992248535157, 0.013824000358581542, 0.013739007949829102, 0.013639679908752441, 0.013604864120483399, 0.01360588836669922, 0.013614080429077148, 0.013604864120483399, 0.013584383964538574, 0.013607935905456543, 0.013686783790588379, 0.013562879562377929, 0.01360588836669922, 0.013613056182861329, 0.013604864120483399, 0.013639679908752441, 0.013571071624755859, 0.013658111572265624, 0.01367347240447998, 0.013755392074584961, 0.013817855834960938, 0.013867008209228515, 0.013831168174743653, 0.013845503807067871, 0.013763584136962891, 0.013675519943237305, 0.013661184310913087, 0.013632512092590332, 0.013660160064697266, 0.013623295783996582, 0.01363046360015869, 0.01367142391204834, 0.013642751693725585, 0.013718527793884277, 0.013634559631347656, 0.013128704071044921, 0.013600768089294434, 0.01360588836669922, 0.013692928314208984, 0.015152128219604492, 0.01406156826019287, 0.01369600009918213, 0.013644800186157227, 0.013636608123779297, 0.013676544189453126, 0.013627391815185547, 0.013675519943237305, 0.013521920204162598, 0.013202431678771973, 0.013192192077636718, 0.013178879737854005, 0.013195263862609862, 0.01316147232055664, 0.013148159980773925, 0.01313587188720703, 0.013201408386230469, 0.01317683219909668, 0.013130751609802246, 0.013172736167907715, 0.01316864013671875, 0.013137920379638672, 0.013149184226989746, 0.013199359893798827, 0.013214719772338868, 0.013207551956176757, 0.013202431678771973, 0.013295616149902344, 0.013765631675720215, 0.013884415626525879, 0.013678591728210449, 0.013636608123779297, 0.013722623825073242, 0.013701120376586913, 0.013607935905456543, 0.013648896217346192, 0.013602815628051757, 0.013515775680541992, 0.013201408386230469, 0.013179903984069824, 0.013155327796936036, 0.013171711921691894, 0.013175807952880859, 0.013151231765747071, 0.013154303550720215, 0.013131775856018067, 0.013156352043151855, 0.013137920379638672, 0.013142016410827637, 0.013123583793640137, 0.013163519859313964, 0.013246463775634766, 0.013233152389526368, 0.013153280258178711, 0.0131778564453125, 0.013192192077636718, 0.013179903984069824, 0.013130751609802246, 0.013126655578613282, 0.013123583793640137, 0.01593139171600342, 0.014445568084716797, 0.01385267162322998, 0.013733887672424316, 0.013305855751037597, 0.013123583793640137, 0.01350656032562256, 0.013735936164855958, 0.013647871971130371, 0.01397657585144043, 0.013745152473449707, 0.013733887672424316, 0.013635583877563476, 0.013611007690429687, 0.013307904243469238, 0.013190143585205078, 0.013188096046447753, 0.01316147232055664, 0.013102080345153809, 0.013165568351745606, 0.013124640464782716, 0.01312764835357666, 0.013131775856018067, 0.013131775856018067, 0.013172736167907715, 0.013116415977478027, 0.013143039703369141, 0.013117440223693847, 0.013122559547424317, 0.013126655578613282, 0.013110272407531738, 0.01315225601196289, 0.013128704071044921, 0.01315839958190918, 0.013134847640991211, 0.013192192077636718, 0.013608960151672364, 0.013635583877563476, 0.013534208297729493, 0.013609984397888183, 0.01366220760345459, 0.013806591987609864, 0.01368064022064209, 0.013596672058105469, 0.013637632369995116, 0.013574144363403321, 0.013320192337036133, 0.013126655578613282, 0.013252608299255371, 0.013205504417419434, 0.013108223915100097, 0.013238271713256837, 0.013142016410827637, 0.01314406394958496, 0.013092864036560058, 0.013124608039855956, 0.013094911575317383, 0.013164544105529785, 0.013110272407531738, 0.01307852840423584, 0.01306112003326416, 0.013119487762451172, 0.013129728317260742, 0.012947456359863281, 0.013121536254882812, 0.013155327796936036, 0.013136896133422851, 0.013111295700073243, 0.01305190372467041, 0.012976127624511719, 0.01296281623840332, 0.013021183967590331, 0.013131775856018067, 0.013085696220397949, 0.013157376289367676, 0.013108223915100097, 0.013175807952880859, 0.013167615890502929, 0.013187104225158692, 0.013145055770874024, 0.013348863601684571, 0.01337241554260254, 0.01314406394958496, 0.01316659164428711, 0.01387110424041748, 0.013729791641235351, 0.013686783790588379, 0.013664256095886231, 0.013606911659240722, 0.01323519992828369, 0.013151231765747071, 0.013197312355041504, 0.013223936080932617, 0.01316864013671875, 0.013212672233581543, 0.013112319946289062, 0.013186047554016114, 0.013150208473205567, 0.01317478370666504, 0.01319321632385254, 0.01316147232055664, 0.013164544105529785, 0.013164544105529785, 0.013170687675476075, 0.013126655578613282, 0.013290495872497558, 0.01330073642730713, 0.01315839958190918, 0.013233152389526368, 0.013219840049743652, 0.013170687675476075, 0.013237248420715332, 0.013219840049743652, 0.013164544105529785, 0.013237248420715332, 0.013180928230285644, 0.01315225601196289, 0.013192192077636718, 0.013165568351745606, 0.013204480171203613, 0.013153280258178711, 0.013196288108825683, 0.013153280258178711, 0.013204480171203613, 0.013283328056335449, 0.013170687675476075, 0.013055999755859376, 0.013195263862609862, 0.013162495613098145, 0.013173760414123535, 0.013130751609802246, 0.013150208473205567, 0.013126655578613282, 0.013113344192504883, 0.013324288368225098, 0.01357209587097168, 0.013596672058105469, 0.01377280044555664, 0.01333350372314453, 0.013310976028442383, 0.013140992164611816, 0.013145088195800781, 0.013232128143310547, 0.013982720375061035, 0.013656064033508301, 0.013627391815185547, 0.013839360237121581, 0.01366528034210205, 0.013615103721618652, 0.013621248245239258, 0.013618176460266113, 0.01358950424194336, 0.013574144363403321, 0.013558783531188966, 0.01358028793334961, 0.013698047637939453, 0.01344819164276123, 0.013669376373291015, 0.014070783615112305, 0.01375334358215332, 0.013642751693725585, 0.013586432456970214, 0.013509632110595703, 0.013117440223693847, 0.013121536254882812, 0.013179903984069824, 0.013124608039855956, 0.013122559547424317, 0.0131778564453125, 0.013192192077636718, 0.013278207778930663, 0.013430784225463867, 0.013148159980773925, 0.013133824348449707, 0.013137920379638672, 0.01316044807434082, 0.013159423828125, 0.013120512008666992, 0.013121536254882812, 0.013112319946289062, 0.013130751609802246, 0.013109248161315918, 0.013156352043151855, 0.013617152214050294, 0.01375641632080078, 0.013649920463562011, 0.013435903549194337, 0.013123583793640137, 0.013225983619689942, 0.01363046360015869, 0.013613056182861329, 0.013631487846374512, 0.013538304328918458, 0.01367961597442627, 0.01359769630432129, 0.013564959526062011, 0.014088159561157226, 0.013667327880859375, 0.013931520462036133, 0.013652992248535157, 0.013627391815185547, 0.013553664207458497, 0.013807616233825683, 0.01358028793334961, 0.013430784225463867, 0.013603839874267578, 0.013640704154968262, 0.01363046360015869, 0.01359769630432129, 0.013635583877563476, 0.01358028793334961, 0.0135731201171875, 0.013512703895568847, 0.013567999839782715, 0.013551615715026855, 0.013612031936645508, 0.013576191902160644, 0.013678591728210449, 0.01365401554107666, 0.013650943756103515, 0.013606911659240722, 0.01358028793334961, 0.013577216148376465, 0.013578240394592284, 0.013340671539306641, 0.013108223915100097, 0.01313587188720703, 0.013133824348449707, 0.013419520378112794, 0.013814784049987794, 0.013554688453674316, 0.013953023910522461, 0.013651968002319336, 0.013502464294433594, 0.013155327796936036, 0.013110272407531738, 0.013080575942993163, 0.013071359634399414, 0.013118464469909668, 0.013143039703369141, 0.013114368438720703, 0.013347840309143067, 0.013637632369995116, 0.013585408210754395, 0.013298687934875488, 0.013157376289367676, 0.013132800102233886, 0.013138943672180176, 0.013117440223693847, 0.013093888282775879, 0.013095935821533204, 0.01317478370666504, 0.013082624435424805, 0.013554688453674316, 0.013616127967834473, 0.013567999839782715, 0.013551615715026855, 0.01368064022064209, 0.01356390380859375, 0.013544447898864746, 0.013648896217346192, 0.013595647811889648, 0.013613056182861329, 0.013373439788818359, 0.01365503978729248, 0.013592576026916504, 0.013579263687133789, 0.01358847999572754, 0.013647871971130371, 0.013669376373291015, 0.01338265609741211, 0.013099007606506348, 0.013900799751281738, 0.013726719856262207, 0.013631487846374512, 0.01355059242248535, 0.013750271797180176, 0.013645824432373046, 0.01367961597442627, 0.01356492805480957, 0.01355059242248535, 0.013741056442260742, 0.013666303634643554, 0.01358131217956543, 0.013648896217346192, 0.013711359977722168, 0.013187071800231934, 0.013149184226989746, 0.013757439613342285, 0.013602815628051757, 0.013652000427246094, 0.013613023757934571, 0.013616127967834473, 0.013408255577087403, 0.013118464469909668, 0.013139967918395995, 0.013129728317260742, 0.01315225601196289, 0.013113344192504883, 0.013112319946289062, 0.013411328315734864, 0.013652992248535157, 0.013622271537780761, 0.013510656356811524, 0.013873151779174805, 0.013711359977722168, 0.013674495697021484, 0.01323519992828369, 0.01316044807434082, 0.013164544105529785, 0.013105152130126953, 0.013127679824829102, 0.013439999580383302, 0.013675519943237305, 0.013623295783996582, 0.012953599929809571, 0.013133824348449707, 0.013105152130126953, 0.01316147232055664, 0.013133824348449707, 0.013150208473205567, 0.013117440223693847, 0.013126655578613282, 0.013255680084228515, 0.013223936080932617, 0.013757439613342285, 0.013658111572265624, 0.013702143669128418, 0.013592576026916504, 0.013612031936645508, 0.013507583618164062, 0.01316864013671875, 0.013195263862609862, 0.0131778564453125, 0.013232128143310547, 0.013592576026916504, 0.013578240394592284, 0.013613056182861329, 0.013609984397888183, 0.013611007690429687, 0.013592576026916504, 0.013614080429077148, 0.01506611156463623, 0.014056447982788087, 0.01434931182861328, 0.013820927619934082, 0.013733887672424316, 0.013510656356811524, 0.013314047813415527, 0.013368320465087891, 0.013153280258178711, 0.013201408386230469, 0.013199359893798827, 0.013145088195800781, 0.013156352043151855, 0.013198335647583008, 0.013194239616394043, 0.013139967918395995, 0.013175807952880859, 0.013254655838012695, 0.013216768264770508, 0.013199359893798827, 0.013210623741149903, 0.013164544105529785, 0.013157376289367676, 0.013170687675476075, 0.013192192077636718, 0.013189120292663574, 0.013197312355041504, 0.013194239616394043, 0.013145088195800781, 0.013189120292663574, 0.013171711921691894, 0.013192192077636718, 0.013139967918395995, 0.013150208473205567, 0.013205568313598632, 0.013173695564270019]",tokens/s,74.53324621873493,,,,,,,,,
